,distance_from_home,distance_from_last_transaction,ratio_to_median_purchase_price,repeat_retailer,used_chip,used_pin_number,online_order,fraud
39,52.28906497619478,0.4740868337637465,0.275650104031902,1.0,0.0,0.0,1.0,0.0
40,15.40770282087279,4.211195046540704,0.5392303803781618,1.0,0.0,0.0,0.0,0.0
41,2.130035582663392,2.444092969149554,4.277655646297204,1.0,0.0,0.0,1.0,1.0
42,21.136620539114347,0.2691016050228939,4.282554517211596,1.0,0.0,0.0,1.0,1.0
43,39.96975803843628,0.6808379114689056,4.221412474246542,1.0,0.0,0.0,1.0,1.0
44,11.902208816768796,0.5283586750401956,4.518579891792729,1.0,0.0,0.0,1.0,1.0
45,10.14395208596684,0.437189364175612,4.335224351647486,1.0,1.0,0.0,1.0,1.0
46,3.357102407821393,0.7182892028759862,4.28431229609507,1.0,1.0,0.0,1.0,1.0
47,3.876957928389389,0.1563859439374218,1.152282596820358,1.0,0.0,0.0,0.0,0.0
48,35.883267218118014,1.7698365644315588,4.10001832201792,1.0,1.0,0.0,1.0,1.0
49,32.354695725593494,0.4404688841206118,2.736643904489755,1.0,1.0,0.0,1.0,0.0
50,9.184470743128058,0.1359673457812118,0.5306733124223291,1.0,0.0,0.0,1.0,0.0
51,13.27606711216874,3.8565870958934574,4.087049284381415,1.0,0.0,0.0,1.0,1.0
52,3.50396190653224,0.2726696602085506,4.175510914146931,1.0,1.0,0.0,1.0,1.0
53,7.486431867949995,1.618866263943368,4.154387754255527,1.0,0.0,0.0,1.0,1.0
54,11.432126220644228,0.2872850826971447,2.439605771878421,1.0,0.0,0.0,0.0,0.0
55,33.94482783595447,0.7849066411393089,4.272535390602331,1.0,0.0,0.0,1.0,1.0
56,33.94867343484258,0.0941672263037493,0.5484725068390749,1.0,0.0,0.0,1.0,0.0
57,14.767722542014054,0.9469257616016884,0.6140986461928583,1.0,1.0,0.0,1.0,0.0
58,6.592182700219839,0.2141977929157696,2.426674171356465,1.0,1.0,0.0,0.0,0.0
59,25.055813122242863,0.1682516940230168,4.253645836412244,1.0,0.0,0.0,1.0,1.0
60,18.38221498213856,0.0397743881427175,0.5526586919019734,1.0,0.0,0.0,1.0,0.0
61,3.427099086203893,0.248604145538364,0.5943123782565244,1.0,0.0,0.0,1.0,0.0
62,5.5241864951485296,0.6641941436839527,4.259967864774696,1.0,1.0,0.0,1.0,1.0
63,7.815514950013368,0.6618649569299208,4.08488713909038,1.0,0.0,0.0,1.0,1.0
64,18.57674299987008,5.5938830589858615,0.3483454793188168,1.0,1.0,0.0,1.0,0.0
65,41.9561445266601,3.354436717682083,1.7897156693688936,1.0,0.0,0.0,0.0,0.0
66,10.488952690563403,2.9176894564008378,3.2217933110264805,1.0,0.0,0.0,0.0,0.0
67,12.725300451363886,0.1922039001585975,0.7694762556821687,1.0,0.0,0.0,1.0,0.0
68,3.682861352923913,4.596929885326139,4.332629154077914,1.0,0.0,0.0,1.0,1.0
69,21.87985991529773,1.68239998523467,0.4499024189589491,1.0,1.0,0.0,1.0,0.0
70,16.415573314617685,3.228021846097054,0.1771439201670262,1.0,1.0,0.0,1.0,0.0
71,5.989583654515064,0.041319443864047,1.0755369102428018,1.0,0.0,0.0,1.0,0.0
72,5.419020324653501,0.1782772063005765,4.054736108980644,1.0,0.0,0.0,1.0,1.0
73,5.120867805529271,0.713986981416473,4.405372855527747,1.0,0.0,0.0,1.0,1.0
74,2.2185370130579303,0.5745244456805734,1.6871436769437465,1.0,0.0,0.0,1.0,0.0
75,2.628992052368051,0.0627566141213118,4.025815230323338,1.0,1.0,0.0,1.0,1.0
76,4.965245015496208,0.1587767861474297,4.325985414001826,1.0,0.0,0.0,1.0,1.0
77,9.899368279490425,1.1080015038549704,4.156590615155714,1.0,0.0,0.0,1.0,1.0
78,8.15998277401226,0.0663201372204364,4.466163409195242,1.0,0.0,0.0,1.0,1.0
79,34.605515640908656,3.839789718044392,4.296054179207897,1.0,0.0,0.0,1.0,1.0
80,7.265959600532888,0.8347396430109046,0.3765044994691351,1.0,0.0,0.0,1.0,0.0
81,52.30964219882409,0.1033337627735967,1.1367099908799585,1.0,0.0,0.0,1.0,0.0
82,42.16795468375267,1.6409502670227405,2.524010518573048,1.0,1.0,0.0,1.0,0.0
83,35.41334659656942,0.0044718106800614,4.105027574370807,1.0,1.0,0.0,1.0,1.0
84,10.965038775775998,0.0314117298491814,4.241274028582521,1.0,1.0,0.0,1.0,1.0
85,21.58522630063903,0.7766552965761032,0.964874828438002,1.0,1.0,0.0,1.0,0.0
86,22.53079837028564,6.531501362064546,1.8625582409173185,1.0,0.0,0.0,1.0,0.0
87,24.481172333633346,1.4635619447183172,4.331503472664214,1.0,0.0,0.0,1.0,1.0
88,2.800734833579625,0.1503220036298879,4.417496231555795,1.0,1.0,0.0,1.0,1.0
89,3.895299654899261,6.299362767229784,4.177107827916536,1.0,0.0,0.0,1.0,1.0
90,21.049270956318683,2.55942385464532,4.138781324758825,1.0,0.0,0.0,1.0,1.0
91,11.715462045324417,6.2205648689452815,4.077536290807285,1.0,1.0,0.0,1.0,1.0
92,7.520112899329314,1.0747743130609546,0.9354978434353854,1.0,0.0,0.0,1.0,0.0
93,13.07125649405848,0.9445978700587436,4.197678019398286,1.0,0.0,0.0,1.0,1.0
94,2.8025668984581205,0.1549184654085149,1.5347771131218493,1.0,0.0,0.0,0.0,0.0
95,3.0091439497371084,1.1038843744977356,0.7265302361256489,1.0,0.0,0.0,1.0,0.0
96,9.24766016666341,7.385824824606047,4.396760580217396,1.0,0.0,0.0,1.0,1.0
97,5.256903217507394,0.8244243308016369,4.4176706715722425,1.0,0.0,0.0,1.0,1.0
98,34.37982180077648,0.9071510712401984,4.080971028597993,1.0,0.0,0.0,1.0,1.0
99,32.12883918356164,0.9681115231328868,0.5213692660924476,1.0,0.0,0.0,1.0,0.0
100,22.89577148160132,0.3139960192025717,4.23047077917438,1.0,0.0,0.0,1.0,1.0
101,22.98382681393171,2.630955854536395,4.101087108912425,1.0,1.0,0.0,1.0,1.0
102,3.244053731930153,2.1870794623388705,4.215492500543738,1.0,0.0,0.0,1.0,1.0
103,16.24057593066134,3.1558872558474484,4.049379427097209,1.0,1.0,0.0,1.0,1.0
104,6.084169406488386,1.389595372915549,2.208580319734572,1.0,1.0,0.0,0.0,0.0
105,3.535786166322465,6.5716888741116986,0.0699161838996259,1.0,0.0,0.0,1.0,0.0
106,5.47327955416435,0.1009194130688322,4.317131458375586,1.0,1.0,0.0,1.0,1.0
107,19.12497783622328,0.5137437131436289,4.195831917991156,1.0,0.0,0.0,1.0,1.0
108,14.342762166256012,0.6560692571948988,4.183904924488316,1.0,1.0,0.0,1.0,1.0
109,31.84676094479516,0.2885165388130494,4.03802948332434,1.0,1.0,0.0,1.0,1.0
110,11.957114507279629,0.0954631036615589,4.468366272579364,1.0,0.0,0.0,1.0,1.0
111,3.3149546294039407,0.1782685120972993,0.3184981851428193,1.0,0.0,0.0,1.0,0.0
112,5.896827684453202,1.8795647364797887,4.504526288896464,1.0,0.0,0.0,1.0,1.0
113,38.08446499001465,1.1836816772877077,4.063172258777513,1.0,1.0,0.0,1.0,1.0
114,20.238574637676425,0.6731220698022603,3.96300206858508,1.0,0.0,0.0,0.0,0.0
115,41.79545706310591,0.4286657190227819,4.483795895066284,1.0,1.0,0.0,1.0,1.0
116,6.991594283182962,0.3739676309803639,4.257357347649455,1.0,0.0,0.0,1.0,1.0
117,5.295281757474386,0.0764615610864535,3.30113353697627,1.0,1.0,0.0,1.0,0.0
118,11.541862398780394,0.1953290062514266,4.524317370980033,1.0,0.0,0.0,1.0,1.0
119,2.115271468361445,1.0900254656554738,4.246716192062023,1.0,1.0,0.0,1.0,1.0
120,2.715968732350029,0.0305340858608248,1.1030440861122088,1.0,1.0,0.0,1.0,0.0
121,13.070009452870885,2.9603125080527986,4.297035006910568,1.0,1.0,0.0,1.0,1.0
122,5.782003292449267,2.822403357007579,3.992626480201132,1.0,0.0,0.0,0.0,0.0
123,25.292885948838308,0.6503626314054503,4.205566038480076,1.0,1.0,0.0,1.0,1.0
124,28.847980100362967,0.8268223871241562,4.380489843566036,1.0,0.0,0.0,1.0,1.0
125,21.80347692469211,6.2674021549275984,1.7728743752328775,1.0,0.0,0.0,1.0,0.0
126,11.909645990436248,1.066365949144538,4.1933884842331,1.0,1.0,0.0,1.0,1.0
127,7.017810561332156,0.9761223942503416,1.732618137561997,1.0,1.0,0.0,1.0,0.0
128,7.21369652937539,1.1705348512571077,0.5042816059855146,1.0,0.0,0.0,1.0,0.0
129,37.50056010718599,0.125048592876718,4.448444979341407,1.0,0.0,0.0,1.0,1.0
130,21.899227742585868,0.7128199201656036,4.481535828805414,1.0,0.0,0.0,1.0,1.0
131,2.4691855081666816,0.1241422522355372,1.0469919715540803,1.0,1.0,0.0,1.0,0.0
132,4.890484747041121,2.52113791233639,3.706097356500501,1.0,0.0,0.0,1.0,0.0
133,22.06302031946344,0.2013629921218811,4.0889104234164,1.0,1.0,0.0,1.0,1.0
134,10.172750826675994,0.9320401553328532,1.142663304731044,1.0,0.0,0.0,0.0,0.0
135,19.63658609309844,0.7704966573204532,4.197640605569885,1.0,0.0,0.0,1.0,1.0
136,20.589978454773284,1.737459243802287,4.22171885351737,1.0,1.0,0.0,1.0,1.0
137,4.401815401954637,0.1034300352534169,4.388618828790651,1.0,1.0,0.0,1.0,1.0
138,43.16007770774892,0.0823903272793771,4.189092294340244,1.0,0.0,0.0,1.0,1.0
139,13.463715345875864,0.5116954181339849,0.031566195283849,1.0,0.0,0.0,1.0,0.0
140,2.759106009389845,2.6032056226572533,2.110022255093664,1.0,0.0,0.0,1.0,0.0
141,14.55669842975736,0.1287857195117524,0.4185428518466929,1.0,1.0,0.0,1.0,0.0
142,6.981734949895947,3.972175658055529,4.230633890597372,1.0,0.0,0.0,1.0,1.0
143,6.678990606272222,0.9754426923445212,4.232286144101163,1.0,1.0,0.0,1.0,1.0
144,4.196539085583099,1.0282240874691162,1.080171934750328,1.0,1.0,0.0,1.0,0.0
145,44.61716816578553,0.5249679030911208,4.495259692501651,1.0,0.0,0.0,1.0,1.0
146,48.29539050450752,1.499515792755743,4.20021918478766,1.0,1.0,0.0,1.0,1.0
147,18.0676050116395,0.0020423016252209,0.3758260874751647,1.0,1.0,0.0,1.0,0.0
148,5.595490310681348,7.0000027009263,0.3251038602550644,1.0,0.0,0.0,1.0,0.0
149,13.32627380794933,0.6380209003883658,4.31677593202602,1.0,1.0,0.0,1.0,1.0
150,13.67129728991347,0.2886530305304687,2.062076572114525,1.0,0.0,0.0,1.0,0.0
151,30.379693516375927,0.527935919831946,4.292477634991059,1.0,0.0,0.0,1.0,1.0
152,2.1201073750658685,0.7509362064793489,4.253757617535495,1.0,0.0,0.0,1.0,1.0
153,2.4118303892186725,0.3325896560338897,4.011271789823241,1.0,0.0,0.0,1.0,1.0
154,51.02510914054225,3.865716348770039,4.394068386780517,1.0,0.0,0.0,1.0,1.0
155,4.299632078496886,3.924498459654465,4.11611100984561,1.0,1.0,0.0,1.0,1.0
156,2.524403583240707,0.532694962996735,1.5728382500166378,1.0,0.0,0.0,0.0,0.0
157,54.98357625337956,1.1634391569520257,1.6140281793299966,1.0,0.0,0.0,0.0,0.0
158,12.309402626901116,0.6249203068890808,4.177204564114047,1.0,0.0,0.0,1.0,1.0
159,6.554596837162868,2.6999980518841222,4.362285725714799,1.0,0.0,0.0,1.0,1.0
160,2.340269433642308,0.0871647996547183,0.7229844384133314,1.0,0.0,0.0,1.0,0.0
161,5.722561130945691,1.2776068029554482,1.4807485794415018,1.0,1.0,0.0,1.0,0.0
162,7.389470176242457,1.4880896929030147,4.063324112631472,1.0,1.0,0.0,1.0,1.0
163,2.3961855776405514,0.0420249464395571,4.05459231264847,1.0,1.0,0.0,1.0,1.0
164,33.50057458518263,0.1482048191887999,1.2002013609358622,1.0,0.0,0.0,0.0,0.0
165,2.819243377496365,0.1802573121687297,4.037685252378592,1.0,0.0,0.0,1.0,1.0
166,6.010943956430515,0.0523020228540366,4.460781826123121,1.0,0.0,0.0,1.0,1.0
167,37.549450132985534,2.4819438249092176,4.365951111823556,1.0,0.0,0.0,1.0,1.0
168,18.127152033354147,7.363680985546054,4.027533134817784,1.0,0.0,0.0,1.0,1.0
169,4.650219539093439,0.8643837093522022,1.124238306094396,1.0,1.0,0.0,0.0,0.0
170,18.07781420503197,0.2789226814590139,4.39404133917869,1.0,1.0,0.0,1.0,1.0
171,56.57293181517478,0.700180304556639,0.8820373866014954,1.0,0.0,0.0,1.0,0.0
172,10.907304621541677,1.3244912659165655,0.266960937309937,1.0,0.0,0.0,1.0,0.0
173,5.0383883867647805,0.0431196538894231,3.760891032264352,1.0,1.0,0.0,1.0,0.0
174,45.07885653899048,2.0427065538310085,4.318835603840832,1.0,1.0,0.0,1.0,1.0
175,6.045220186122401,0.5556459530431606,4.46141807192911,1.0,0.0,0.0,1.0,1.0
176,4.263142452372219,0.0300055403821705,0.5895082462749865,1.0,1.0,0.0,0.0,0.0
177,18.80663674187653,4.960319948751142,4.119913113464297,1.0,0.0,0.0,1.0,1.0
178,33.91407637774072,0.0332302541365121,4.297072600116471,1.0,0.0,0.0,1.0,1.0
179,6.457841759550995,1.8925886608818216,0.3482927332904406,1.0,0.0,0.0,1.0,0.0
180,27.43573914227332,1.2018207857568952,1.222121317273397,1.0,0.0,0.0,0.0,0.0
181,51.79541341303879,2.295708893790517,0.2684021471849438,1.0,0.0,0.0,0.0,0.0
182,3.311910898814299,3.1099062748681043,1.465209159700906,1.0,0.0,0.0,1.0,0.0
183,26.377269587163816,0.365233362619255,4.355917714332437,1.0,0.0,0.0,1.0,1.0
184,11.72103240756078,1.0629100789320107,0.4239495278339609,1.0,0.0,0.0,1.0,0.0
185,28.589220566459,0.7493435571493906,1.8814355743379283,1.0,1.0,0.0,0.0,0.0
186,28.15196660213497,0.1058844012505803,4.373809008613476,1.0,0.0,0.0,1.0,1.0
187,27.01650230250401,2.6974335625063515,1.0602384945014285,1.0,0.0,0.0,1.0,0.0
188,40.72334304958327,0.8687402027562019,1.834149429117978,1.0,0.0,0.0,1.0,0.0
189,20.249262811047217,0.4757462116692016,0.6346240048446892,1.0,0.0,0.0,1.0,0.0
190,17.507350404016,0.85327155462404,4.233149558473656,1.0,0.0,0.0,1.0,1.0
191,2.609647142644179,0.3065024114729649,4.374716302905857,1.0,0.0,0.0,1.0,1.0
192,14.093559334940627,0.0170081930769365,4.196554310455121,1.0,0.0,0.0,1.0,1.0
193,35.85901366262583,0.3808066338615424,0.2080280517440242,1.0,1.0,0.0,1.0,0.0
194,24.39054211477404,1.6088483554961008,4.3119030964787655,1.0,0.0,0.0,1.0,1.0
195,10.29654983679028,0.0571321055260816,4.269579765960522,1.0,1.0,0.0,1.0,1.0
196,22.12773380137272,0.8111896326824742,4.148551864596805,1.0,1.0,0.0,1.0,1.0
197,26.4241110411815,1.565311616712152,4.332538712224838,1.0,0.0,0.0,1.0,1.0
198,29.3366755068988,0.4155226109662651,4.029582900827683,1.0,1.0,0.0,1.0,1.0
199,4.419798448234081,0.1855359249657086,4.127766835872532,1.0,1.0,0.0,1.0,1.0
200,8.616343680207214,1.3095444058796133,1.1843171450158236,1.0,1.0,0.0,1.0,0.0
201,9.225114820821176,6.436806706794826,0.1502913144010611,1.0,0.0,0.0,0.0,0.0
202,18.823124802802564,0.321604637830191,4.14578116713813,1.0,1.0,0.0,1.0,1.0
203,4.517907235957335,6.079278933947143,4.274628047130972,1.0,0.0,0.0,1.0,1.0
204,15.45409434574196,1.0848685118480843,4.5153555989376,1.0,0.0,0.0,1.0,1.0
205,46.1828259739864,1.5711761346372146,4.025849841378926,1.0,0.0,0.0,1.0,1.0
206,24.739590037203453,0.2116374750390693,0.4743690646939474,1.0,0.0,0.0,1.0,0.0
207,4.873911122202334,1.067044402756326,0.143328313094476,1.0,1.0,0.0,0.0,0.0
208,8.060509843906837,0.0202446276688811,4.367440076564742,1.0,0.0,0.0,1.0,1.0
209,47.61535027638904,0.9356755466333984,4.189195796345942,1.0,1.0,0.0,1.0,1.0
210,7.772829917204822,1.893856239959752,4.347557632622987,1.0,1.0,0.0,1.0,1.0
211,6.013496171908733,1.6562500738528316,1.7446934644948655,1.0,1.0,0.0,1.0,0.0
212,15.837641382438642,1.0942543387129855,3.9891692618902193,1.0,1.0,0.0,1.0,0.0
213,3.20186172956635,4.730713248137597,4.298533618862183,1.0,0.0,0.0,1.0,1.0
214,19.417754745328427,0.5185322922034782,0.5347656464775422,1.0,1.0,0.0,1.0,0.0
215,42.41982161943285,2.840374873415056,0.155855672778632,1.0,0.0,0.0,1.0,0.0
216,7.436976181572128,5.794634947059306,0.0776016859070157,1.0,0.0,0.0,1.0,0.0
217,8.609109334873565,0.2103678825829948,4.443522334163786,1.0,1.0,0.0,1.0,1.0
218,17.933491374537684,0.1916843887058173,4.060294882798008,1.0,1.0,0.0,1.0,1.0
219,26.2206503049477,2.4377647012641126,4.219764853649603,1.0,0.0,0.0,1.0,1.0
220,4.646161066522098,0.5590609183741296,1.7841332527450582,1.0,0.0,0.0,1.0,0.0
221,7.633039413234327,0.1700145526974459,0.1790503230022794,1.0,1.0,0.0,1.0,0.0
222,18.68503931711794,0.1983212306625912,4.030524892280345,1.0,0.0,0.0,1.0,1.0
223,8.545104225344703,0.3445039954058471,4.260439029363225,1.0,1.0,0.0,1.0,1.0
224,6.668603682308236,2.459143257330956,4.294554464386958,1.0,0.0,0.0,1.0,1.0
225,25.760308563134046,2.484213027681403,0.666466522108708,1.0,0.0,0.0,1.0,0.0
226,19.30118275056224,1.3612046007932497,0.3167099110274345,1.0,0.0,0.0,1.0,0.0
227,38.54830936843069,3.403021007054584,4.142254749904974,1.0,0.0,0.0,1.0,1.0
228,25.02561822572649,0.256946444493794,0.1184102676319052,1.0,0.0,0.0,1.0,0.0
229,8.137901632455561,0.3034151428801328,1.0923276545457243,1.0,0.0,0.0,0.0,0.0
230,2.1853194307623607,1.3044442880896194,0.5228487291146321,1.0,0.0,0.0,0.0,0.0
231,13.326418802871824,5.909445232218159,0.8071509179365308,1.0,0.0,0.0,1.0,0.0
232,2.392700010294403,0.4166638110878926,3.570082792703308,1.0,1.0,0.0,1.0,0.0
233,32.2277082552778,0.4754540859082087,0.2619053717981746,1.0,0.0,0.0,1.0,0.0
234,36.03926681081387,0.0205350872812941,4.168786379900245,1.0,0.0,0.0,1.0,1.0
235,6.765428495673,0.9814419681405816,4.14756228961503,1.0,1.0,0.0,1.0,1.0
236,4.396587087056517,0.2370199248246454,4.39064205181512,1.0,0.0,0.0,1.0,1.0
237,14.228897194189386,0.2248771987980889,4.145307169527161,1.0,0.0,0.0,1.0,1.0
238,12.701890279103177,1.058876750843043,4.217127910567827,1.0,1.0,0.0,1.0,1.0
239,39.86157792310132,0.7861215751078915,1.6500414497874027,1.0,0.0,0.0,0.0,0.0
240,4.567737556567197,0.1819199120999364,0.7825187135787752,1.0,0.0,0.0,0.0,0.0
241,39.203036828029575,0.0122129437368585,4.146755844420654,1.0,1.0,0.0,1.0,1.0
242,1.9085342476596057,0.0465360766330416,3.462325568714758,1.0,0.0,0.0,1.0,0.0
243,19.59060143270347,5.349743642042073,4.449344064509058,1.0,0.0,0.0,1.0,1.0
244,4.333257031263456,2.8942808504332813,4.465283318890653,1.0,1.0,0.0,1.0,1.0
245,29.203361945340053,0.0224078421578011,4.264909343060711,1.0,0.0,0.0,1.0,1.0
246,3.277879746408281,0.2139878308243938,0.1517847830523316,1.0,0.0,0.0,1.0,0.0
247,7.417627433652821,0.4073570522551985,4.035625597296497,1.0,0.0,0.0,1.0,1.0
248,19.69819676450174,0.0882071954832172,4.473382560357524,1.0,0.0,0.0,1.0,1.0
249,24.66171198702639,2.8089365489321847,4.190799407769648,1.0,0.0,0.0,1.0,1.0
250,40.85051904514639,0.4976576305221277,4.049961841688122,1.0,0.0,0.0,1.0,1.0
251,5.231932579630874,2.0544854003121005,1.5854941218053928,1.0,1.0,0.0,1.0,0.0
252,30.817448558394545,5.509564334231126,0.3073276507910332,1.0,0.0,0.0,1.0,0.0
253,3.5379196656794814,2.631146370426732,0.3588210469702494,1.0,1.0,0.0,1.0,0.0
254,14.50769560867257,4.30186991903492,4.272895593235011,1.0,0.0,0.0,1.0,1.0
255,3.468544565123121,0.0354943661739231,0.7984227013400986,1.0,1.0,0.0,0.0,0.0
256,52.04748495120285,3.691436310048226,4.170598931254591,1.0,0.0,0.0,1.0,1.0
257,17.363140928836604,0.4051863501753607,4.255394519827892,1.0,1.0,0.0,1.0,1.0
258,1.959061065431968,0.3877591428449726,4.347256797679737,1.0,0.0,0.0,1.0,1.0
259,5.519688324062793,0.0393523450835465,4.127000060355074,1.0,0.0,0.0,1.0,1.0
260,2.8975371389997644,0.0994528678545947,1.1244193028871554,1.0,0.0,0.0,1.0,0.0
261,3.518726802698272,4.397370884930156,0.3189570697068161,1.0,0.0,0.0,1.0,0.0
262,25.10708861450532,7.0144957146400575,0.3705991625758548,1.0,0.0,0.0,1.0,0.0
263,17.36580292382033,0.2598742653102921,4.356056288198102,1.0,1.0,0.0,1.0,1.0
264,46.123150568197865,0.2839016184616489,4.11643545704109,1.0,0.0,0.0,1.0,1.0
265,5.4771295271585965,0.2721007871745187,0.8253975625360838,1.0,0.0,0.0,1.0,0.0
266,3.184452523367167,0.7851391416791684,0.4822817151356313,1.0,0.0,0.0,0.0,0.0
267,3.6750372709197454,0.3034623162987638,1.048772503075396,1.0,0.0,0.0,1.0,0.0
268,10.985251475013952,0.6406030556681024,1.8705578666279423,1.0,0.0,0.0,1.0,0.0
269,27.604709320957536,0.6129984607853936,4.146247315109137,1.0,0.0,0.0,1.0,1.0
270,4.765153238205744,3.426922536927268,4.467859122599894,1.0,0.0,0.0,1.0,1.0
271,20.15816217708228,1.4138337891503068,4.236605231714995,1.0,0.0,0.0,1.0,1.0
272,4.935109538821438,0.5048085218230306,0.7470230689756671,1.0,0.0,0.0,1.0,0.0
273,4.479957615119753,0.5929335735019186,4.404565736509946,1.0,0.0,0.0,1.0,1.0
274,10.02124240762935,0.7333555479039442,4.434652034970391,1.0,0.0,0.0,1.0,1.0
275,21.00368214361408,5.880973975498066,0.6365070562625827,1.0,0.0,0.0,0.0,0.0
276,52.55783186258028,0.1342637240167844,4.115665584510698,1.0,0.0,0.0,1.0,1.0
277,12.054192282249677,2.176554875353667,3.52139766590634,1.0,1.0,0.0,0.0,0.0
278,10.86733780032396,0.5355443250598342,1.449584047572276,1.0,0.0,0.0,1.0,0.0
279,19.875921738210906,3.9828128221255503,4.38715417755567,1.0,1.0,0.0,1.0,1.0
280,9.033143545436769,4.201306274667071,4.326386851661361,1.0,0.0,0.0,1.0,1.0
281,8.96104988464035,6.607387855398316,4.125363125728682,1.0,1.0,0.0,1.0,1.0
282,40.60490611886185,0.372627486092594,4.346915059628212,1.0,0.0,0.0,1.0,1.0
283,36.19699722425318,1.153810265725559,1.868921325018181,1.0,0.0,0.0,1.0,0.0
284,26.130641973972523,7.191993514235633,4.175136462346123,1.0,0.0,0.0,1.0,1.0
285,26.206517338252844,0.7221866036903433,3.537930161082408,1.0,1.0,0.0,0.0,0.0
286,9.699940422820696,3.843669073473289,0.7303012504110804,1.0,0.0,0.0,1.0,0.0
287,6.991106025569133,5.136315599069065,4.507473663131253,1.0,1.0,0.0,1.0,1.0
288,4.625425460407221,0.0366465823347429,4.214686278284475,1.0,0.0,0.0,1.0,1.0
289,4.220767096479492,0.6495591160318488,0.4878937766610641,1.0,0.0,0.0,0.0,0.0
290,48.09345998160615,0.0383257691836614,0.4166972921778513,1.0,0.0,0.0,1.0,0.0
291,5.538561959118537,0.2974306249501265,1.4032376477657378,1.0,1.0,0.0,1.0,0.0
292,2.993037617624632,0.8040742384743612,1.4604376797647312,1.0,0.0,0.0,1.0,0.0
293,4.875031768311168,0.3519835298348747,3.5860932727793218,1.0,1.0,0.0,1.0,0.0
